country,region,crop,variable,year,value
Germany,Germany,Rye,Production,1964,3785.2
Germany,Germany,Rye,Production,1965,2957.4
Germany,Germany,Rye,Production,1966,2825.7
Germany,Germany,Rye,Production,1967,3317.1
Germany,Germany,Rye,Production,1968,3347.1
Germany,Germany,Rye,Production,1969,3018.8
Germany,Germany,Rye,Production,1970,2784.9
Germany,Germany,Rye,Production,1971,3188.2
Germany,Germany,Rye,Production,1972,3044.6
Germany,Germany,Rye,Production,1973,2692.7
Germany,Germany,Rye,Production,1974,2665.4
Germany,Germany,Rye,Production,1975,2227.9
Germany,Germany,Rye,Production,1976,2188.7
Germany,Germany,Rye,Production,1977,2624.9
Germany,Germany,Rye,Production,1978,2548.6
Germany,Germany,Rye,Production,1979,2189.3
Germany,Germany,Rye,Production,1980,2184.1
Germany,Germany,Rye,Production,1981,1793.5
Germany,Germany,Rye,Production,1982,1702.6
Germany,Germany,Rye,Production,1983,1646.5
Germany,Germany,Rye,Production,1984,1982.8
Germany,Germany,Rye,Production,1985,1876.5
Germany,Germany,Rye,Production,1986,1817.7
Germany,Germany,Rye,Production,1987,1644.7
Germany,Germany,Rye,Production,1988,1633.86
Germany,Germany,Rye,Production,1989,1845.46
Germany,Germany,Rye,Production,1991,3369.2
Germany,Germany,Rye,Production,1992,2472.9
Germany,Germany,Rye,Production,1993,3030.5
Germany,Germany,Rye,Production,1994,3502.2
Germany,Germany,Rye,Production,1995,4572.6
Germany,Germany,Rye,Production,1996,4273.9
Germany,Germany,Rye,Production,1997,4645.1
Germany,Germany,Rye,Production,1998,4829.0
Germany,Germany,Rye,Production,1999,4376.0
Germany,Germany,Rye,Production,2000,4208.1
Germany,Germany,Rye,Production,2001,5183.8
Germany,Germany,Rye,Production,2002,3716.6
Germany,Germany,Rye,Production,2003,2330.4
Germany,Germany,Rye,Production,2004,3888.2
Germany,Germany,Rye,Production,2005,2842.0
